review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,relacionado_entrega,sentimento_entrega
fd9a6b85eb01736ce1b272d928544266,db52d0bad6e4192503aaeea87004ed6a,4.0,,o produto demorou um mês para ser entregue . tempo demais poderia ter chegado antes da data limite. fora isso tudo oK.,2018-04-04 00:00:00,2018-04-05 00:21:29,True,0
a2bdfd9684413b67e93eec6dab42ed3e,75c838929fc9fdc534736298de895cf0,4.0,,"Conforme já solicitei, preciso fazer a devolução. Ele não foi entregue no prazo que eu precisa. Já solicitei por aqui e já entrei em contato com o vendedor. Estou no aguardo para fazer a devolução.",2018-04-13 00:00:00,2018-04-15 22:56:33,True,1
6f8ec6ff220c7fd29c53b1e1c48bfc63,68b9aa6b2c83d8c8567e4908fb35598d,5.0,,Entrega muita rápida e produto em ótimo estado.,2018-03-01 00:00:00,2018-03-01 21:05:28,True,1
9d75dcb54cb981f5e25c9f074b58e475,04df14e9618f3ad47f7b1e353b0b9c50,5.0,,Recebi antes da data prometida. Recomendo esta loja. ,2017-05-30 00:00:00,2017-05-31 19:22:17,True,1
55623de7c9db13b2edde840aa527aaa7,95ed64a88b4c676f2b713158041fdf98,4.0,,Demorou quase trinta dias .tempo demais,2018-02-28 00:00:00,2018-03-02 12:59:46,True,0
f343ab4251768498d9fb89f25fc225e4,7b3f806a3a00dc7b0c3ab0dd548842ee,5.0,,"produto ok, recebido dentro do prazo, bem antes do previsto.",2017-09-01 00:00:00,2017-09-02 15:19:23,True,1
143c2a3fb1ab65d0973ab37965d26819,beb1c748e3742c97274d107f109c6298,4.0,,"amei o produto, super fácil de manusear e a lannister está de PARABÉNS, pois chegou BEM ANTES do prazo.",2017-11-17 00:00:00,2017-11-18 21:37:38,True,1
8a77bc5e0bc311136ec1f4cf9e751922,a3a45c1c1ea8a1242a535611257bb20e,4.0,,Excelente produto e a entrega chegou antes do prazo previsto!!! Ótimo,2017-11-15 00:00:00,2017-11-23 12:49:07,True,1
a7559033f9515e95446d5fabe4692926,c1e01caa64164c2b4c54633ef42d032b,5.0,,Entregou antes do prazo estipulado. ÓTIMO. Por isso que sempre compro no site.,2017-04-05 00:00:00,2017-04-05 23:46:02,True,1
77da4d335ae028868d8aea2c8cd0283f,b01daae956b23211a3dd59e8c287ca32,5.0,,"Entrega perfeita, até antes do prazo. produto em perfeito estado e de ótima qualidade. ",2017-02-16 00:00:00,2017-02-17 10:04:51,True,1
c6e113bf0ff304f02c2d7fd34607186b,dbeb01520fa5b47df830feb1a9a1ac95,5.0,,Veio certinho e super rápido! Amei meu lustre gente!!!!,2018-04-06 00:00:00,2018-04-06 22:14:12,True,1
7a4da8b41852782972ca1576c7567fb8,b950746ff8453f54ce5e11384e854e80,5.0,,"Bonito, bom e chegou rápido",2017-03-03 00:00:00,2017-03-03 13:47:43,True,1
e87a783c0914ab1bfbd4e45c9d7a1ae7,441162f9a6f1fb44588dea0f47eb713c,4.0,,Produto entregue antes do prazo. Bom custo benefício. ,2017-12-27 00:00:00,2017-12-28 01:01:26,True,1
ffb182643040b0513d85c9729c3a97da,226dda5620db063cd962833766480273,4.0,,O produto foi entregue antes do prazo. E aprovado!,2017-07-29 00:00:00,2017-07-30 03:02:02,True,1
676c4adf681a28067e0a7a3f3c6473b4,17fcc69aad66a8975f5e3e7c4e5928ec,5.0,,"Chegou bem antes do prazo determinado, e tudo certinho amei o produto e super recomendo.",2018-01-19 00:00:00,2018-01-19 23:51:35,True,1
69f4e808b269a8de0ff2a4e86dadab32,c5c6c23c10d2df268fd5cd8c107ba622,5.0,,"Compro por que confio, minhas comprar sempre chegaram no prazo e até antes dele, nunca tive problemas eu recomendo.",2017-11-01 00:00:00,2017-11-01 20:57:20,True,1
31f71d900826f7392e11368d8d3455fe,0faa73d77b7f91828bd92315a94d6ef4,4.0,,Produto correto e entregue no prazo conforme acordado. Eu recomendo.,2017-03-07 00:00:00,2017-03-09 14:24:33,True,1
88c8c6494802ac4bc6f7d1f281bbc2e1,ec69be9fc7fbfea191b1252ccfad7732,3.0,,"Minha mercadoria era para levar mais ou menos 20 dias para chegar, demorou quase dois meses!!!!!",2018-01-13 00:00:00,2018-01-16 09:22:17,True,0
0c2e1b351bdf19e8936211d519c22e57,4c46ed4ad9c8faf7543b2f9f6598b607,5.0,,Entrega rápida e pedido entregue conforme solicitado. Recomendo.,2017-11-22 00:00:00,2017-11-24 14:42:01,True,1
a735f5195909fafb92f44da0b287301c,637143b11a1b8c86d9e349f19ee9a1f5,,,"Estou muito satisfeita, a rapidez que chegou o produto , bem antes do previsto",2017-09-30 00:00:00,2017-10-01 02:51:51,True,1
31c316d940602f271df92e36cb394909,6d968ecddfdc64031edb07f29ab012b7,5.0,,"Loja eficiente,entrega correta e antes do prazo.",2017-06-07 00:00:00,2017-06-08 17:14:45,True,1
ac03ad6b43cba822aee617cff5cb3fa1,b9ce6b3fb6996bc5690ee196a0c80888,5.0,,"a troca mais rápida do mundo. Estou realmente impressionado com a eficiência do stark. Não tive nenhuma burocracia, o produto da troca estava em minha casa em um piscar de olhos. Parabéns.",2017-11-11 00:00:00,2017-11-13 10:22:29,True,1
8a1d8ca4278233f4392523b32dd4f516,352624ca0ead1f999686becd48b614c8,,,ótimo produto e entrega super rápida.,2018-01-30 00:00:00,2018-02-01 00:54:38,True,1
cdb3ef6ac2146f626ff0a98e8ab87277,7752cfbc93594ff73fd8b59c616c4be7,5.0,,Recebi i procuto antes do prazo determinado...,2017-05-19 00:00:00,2017-05-22 09:27:32,True,1
e6cb50bd3ea7e9c21547319e8cd87af3,c3ae28dee41a7607da8e659abe468564,5.0,,Produto chegou antes do prazo ,2018-03-02 00:00:00,2018-03-02 15:39:11,True,1
b7946091f8c0f21350ebc3a0bb37bc71,4b594c50ed0279e3677e9580c4cfcfdb,5.0,,"Ótima loja, produto muito bonito, entrega antes do prazo. Recomendo!!!!",2017-07-11 00:00:00,2017-07-12 01:33:47,True,1
968a6443cdaf0f905d0ac0b90e950d9c,a4053182813e7c27c89a787f74361603,3.0,,"O produto foi entregue no prazo, até uma semana antes, porém houve um imprevisto na minha entrega, tentei entrar em contato várias vezes sem nenhum sucesso, fiquei mais de semana sem saber de nada.",2018-03-03 00:00:00,2018-03-04 02:40:47,True,1
e511d5364f55ed89de3a924f840c9b8f,383ba1470e3ace2021f232303b6d4097,5.0,,"Ótima entrega, rápida e objetiva",2018-04-19 00:00:00,2018-04-21 21:48:39,True,1
845349ae426fbff64f291e629119644a,12bbbb7513f1fe839bf451ba8d06c859,3.0,,"Parabéns entrega antes da data prevista, um produto bom e barato som do produto muito bom corrir com ele não me incomodo não ficou caindo ou folgando no meu ouvido olha que corrir 8 km recomendo.",2018-03-25 00:00:00,2018-03-25 21:56:46,True,1
171f0565327fb53682ee21f94ca19e82,6595ac809d7aefcb6c774733b6fd6055,5.0,,"Loja totalmente confiável, produto entregue antes do prazo, todo o trajeto do produto foi informado corretamente! Produto foi entregue em perfeitas condições para uso, e exatamente como solicitado! ",2017-04-14 00:00:00,2017-04-15 02:57:01,True,1
d971c63be996e7b397b7d2579a69e0c0,dc4dc464cfa3377e0b31a936d2d117d0,5.0,,Produto bom e entrega rápida,2017-08-15 00:00:00,2017-08-17 23:45:28,True,1
cb1167d0d72ad282833cc85c0fe178f1,248f977b0cbdc09f2c33465578b76873,5.0,,"Melhor preço e entrega super rápida, sou fregues a muito tempo, loja totalmente confiável...",2017-09-07 00:00:00,2017-09-08 20:56:56,True,1
9268d31a6d7eef8d53e04771f1e265b8,d80b2f94bd1ae8c94f10c5084b1ee36a,5.0,,Entrega super rápida! Produto de acordo com as características descritas no site! Excelente!,2017-08-16 00:00:00,2017-08-16 22:09:15,True,1
c5158f55c3e993e9074ede6ae7d5bd45,7d78faeeb02acd278e79369a118ba6a6,5.0,,"SUPER RECOMENDO O PRODUTO E A LOJA.
VEIJO CERTINHO E ANTES DO PRAZO PREVISTO",2017-09-21 00:00:00,2017-09-22 10:28:13,True,1
99e3c67e8e581cb81275137ade56296c,dcf4c7f221833bff3e0167a4dee18489,5.0,,"preço bom, produto ótimo e entrega rápida",2017-11-24 00:00:00,2017-11-25 02:21:57,True,1
52d021731969385ccacd81288c54d9e8,d60a89ab9bc1e68834465ae630c3343e,,Kit festa,"Excelente produto, veio embaço perfeitamente, chegou antes do previsto. Amei",2018-04-26 00:00:00,2018-04-26 17:29:01,True,1
990dfa45a416064a5b1926347326ebe0,a7c0c5a345bb63d37fc8aafab1f86a4d,4.0,,"entregue antes do prazo, sistema de acompanhamento do produto credibiliza a loja. ",2017-03-17 00:00:00,2017-03-21 14:47:55,True,1
